task_id -- core -- memory -- virtual_memory -- disk -- time -- average_cores -- tag
2483 -- 1 -- 252 -- 0 -- 670 -- 16.043 -- 0 -- 2
2495 -- 1 -- 282 -- 0 -- 670 -- 15.833 -- 0 -- 2
2501 -- 1 -- 245 -- 0 -- 670 -- 22.358 -- 0 -- 2
2503 -- 1 -- 278 -- 0 -- 670 -- 13.409 -- 0 -- 2
2507 -- 1 -- 254 -- 0 -- 670 -- 15.684 -- 0 -- 2
2508 -- 1 -- 231 -- 0 -- 670 -- 14.582 -- 0 -- 2
2509 -- 1 -- 284 -- 0 -- 670 -- 14.075 -- 0 -- 2
2511 -- 1 -- 260 -- 0 -- 670 -- 12.092 -- 0 -- 2
2516 -- 1 -- 236 -- 0 -- 670 -- 16.953 -- 0 -- 2
2519 -- 1 -- 286 -- 0 -- 670 -- 20.354 -- 0 -- 2
2523 -- 1 -- 242 -- 0 -- 670 -- 13.916 -- 0 -- 2
2528 -- 1 -- 246 -- 0 -- 670 -- 12.143 -- 0 -- 2
2537 -- 1 -- 247 -- 0 -- 670 -- 19.408 -- 0 -- 2
2542 -- 1 -- 292 -- 0 -- 670 -- 17.767 -- 0 -- 2
2545 -- 1 -- 256 -- 0 -- 670 -- 48.198 -- 0 -- 2
2547 -- 1 -- 255 -- 0 -- 670 -- 13.137 -- 0 -- 2
2549 -- 1 -- 259 -- 0 -- 670 -- 17.889 -- 0 -- 2
2556 -- 1 -- 273 -- 0 -- 670 -- 13.343 -- 0 -- 2
2561 -- 1 -- 269 -- 0 -- 670 -- 23.289 -- 0 -- 2
2562 -- 1 -- 242 -- 0 -- 670 -- 23.977 -- 0 -- 2
2574 -- 1 -- 234 -- 0 -- 670 -- 13.8 -- 0 -- 2
2580 -- 1 -- 258 -- 0 -- 670 -- 13.534 -- 0 -- 2
2583 -- 1 -- 242 -- 0 -- 670 -- 14.181 -- 0 -- 2
2584 -- 1 -- 276 -- 0 -- 670 -- 52.032 -- 0 -- 2
2585 -- 1 -- 280 -- 0 -- 670 -- 27.552 -- 0 -- 2
2586 -- 1 -- 248 -- 0 -- 670 -- 26.542 -- 0 -- 2
2589 -- 1 -- 264 -- 0 -- 670 -- 55.408 -- 0 -- 2
2594 -- 1 -- 283 -- 0 -- 670 -- 23.425 -- 0 -- 2
2598 -- 1 -- 259 -- 0 -- 670 -- 24.199 -- 0 -- 2
2599 -- 1 -- 287 -- 0 -- 670 -- 23.033 -- 0 -- 2
2611 -- 1 -- 283 -- 0 -- 670 -- 15.628 -- 0 -- 2
2613 -- 1 -- 283 -- 0 -- 670 -- 14.293 -- 0 -- 2
2614 -- 1 -- 243 -- 0 -- 670 -- 14.403 -- 0 -- 2
2616 -- 1 -- 255 -- 0 -- 670 -- 18.688 -- 0 -- 2
2620 -- 1 -- 285 -- 0 -- 670 -- 15.846 -- 0 -- 2
2624 -- 1 -- 235 -- 0 -- 670 -- 16.295 -- 0 -- 2
2634 -- 1 -- 259 -- 0 -- 670 -- 16.534 -- 0 -- 2
2641 -- 1 -- 268 -- 0 -- 670 -- 26.182 -- 0 -- 2
2642 -- 1 -- 263 -- 0 -- 670 -- 25.527 -- 0 -- 2
2643 -- 1 -- 257 -- 0 -- 670 -- 17.281 -- 0 -- 2
2650 -- 1 -- 251 -- 0 -- 670 -- 22.539 -- 0 -- 2
2653 -- 1 -- 240 -- 0 -- 670 -- 19.28 -- 0 -- 2
2654 -- 1 -- 274 -- 0 -- 670 -- 16.885 -- 0 -- 2
2656 -- 1 -- 238 -- 0 -- 670 -- 15.872 -- 0 -- 2
2657 -- 1 -- 257 -- 0 -- 670 -- 19.702 -- 0 -- 2
2658 -- 1 -- 264 -- 0 -- 670 -- 23.167 -- 0 -- 2
2659 -- 1 -- 257 -- 0 -- 670 -- 19.592 -- 0 -- 2
2664 -- 1 -- 246 -- 0 -- 670 -- 16.064 -- 0 -- 2
2666 -- 1 -- 249 -- 0 -- 670 -- 17.839 -- 0 -- 2
2671 -- 1 -- 248 -- 0 -- 670 -- 15.071 -- 0 -- 2
2674 -- 1 -- 260 -- 0 -- 670 -- 13.479 -- 0 -- 2
2680 -- 1 -- 281 -- 0 -- 670 -- 23.425 -- 0 -- 2
2681 -- 1 -- 240 -- 0 -- 670 -- 23.019 -- 0 -- 2
2683 -- 1 -- 246 -- 0 -- 670 -- 14.035 -- 0 -- 2
2684 -- 1 -- 287 -- 0 -- 714 -- 5.063 -- 0 -- 2
2685 -- 1 -- 271 -- 0 -- 670 -- 19.535 -- 0 -- 2
2688 -- 1 -- 288 -- 0 -- 714 -- 8.19 -- 0 -- 2
2696 -- 1 -- 258 -- 0 -- 670 -- 24.502 -- 0 -- 2
2697 -- 1 -- 286 -- 0 -- 714 -- 5.28 -- 0 -- 2
2698 -- 1 -- 285 -- 0 -- 670 -- 22.341 -- 0 -- 2
2700 -- 1 -- 247 -- 0 -- 670 -- 15.497 -- 0 -- 2
2702 -- 1 -- 277 -- 0 -- 670 -- 13.275 -- 0 -- 2
2703 -- 1 -- 248 -- 0 -- 670 -- 22.902 -- 0 -- 2
2709 -- 1 -- 288 -- 0 -- 714 -- 8.62 -- 0 -- 2
2714 -- 1 -- 286 -- 0 -- 670 -- 22.855 -- 0 -- 2
2716 -- 1 -- 287 -- 0 -- 715 -- 5.655 -- 0 -- 2
2718 -- 1 -- 287 -- 0 -- 714 -- 8.115 -- 0 -- 2
2723 -- 1 -- 239 -- 0 -- 670 -- 32.475 -- 0 -- 2
2725 -- 1 -- 278 -- 0 -- 670 -- 20.491 -- 0 -- 2
2726 -- 1 -- 251 -- 0 -- 670 -- 24.215 -- 0 -- 2
2728 -- 1 -- 240 -- 0 -- 670 -- 22.709 -- 0 -- 2
2731 -- 1 -- 286 -- 0 -- 714 -- 4.938 -- 0 -- 2
2732 -- 1 -- 288 -- 0 -- 670 -- 18.429 -- 0 -- 2
2738 -- 1 -- 285 -- 0 -- 714 -- 9.099 -- 0 -- 2
2739 -- 1 -- 264 -- 0 -- 670 -- 15.158 -- 0 -- 2
2741 -- 1 -- 250 -- 0 -- 670 -- 15.741 -- 0 -- 2
2745 -- 1 -- 269 -- 0 -- 670 -- 16.724 -- 0 -- 2
2752 -- 1 -- 253 -- 0 -- 670 -- 24.167 -- 0 -- 2
2753 -- 1 -- 284 -- 0 -- 715 -- 9.391 -- 0 -- 2
2756 -- 1 -- 248 -- 0 -- 670 -- 25.456 -- 0 -- 2
2759 -- 1 -- 256 -- 0 -- 670 -- 22.814 -- 0 -- 2
2761 -- 1 -- 256 -- 0 -- 670 -- 31.862 -- 0 -- 2
2763 -- 1 -- 242 -- 0 -- 670 -- 18.997 -- 0 -- 2
2764 -- 1 -- 285 -- 0 -- 715 -- 9.167 -- 0 -- 2
2766 -- 1 -- 288 -- 0 -- 714 -- 8.238 -- 0 -- 2
2767 -- 1 -- 282 -- 0 -- 670 -- 22.691 -- 0 -- 2
2768 -- 1 -- 286 -- 0 -- 714 -- 7.478 -- 0 -- 2
2769 -- 1 -- 268 -- 0 -- 670 -- 19.584 -- 0 -- 2
2772 -- 1 -- 249 -- 0 -- 670 -- 20.487 -- 0 -- 2
2776 -- 1 -- 251 -- 0 -- 670 -- 15.658 -- 0 -- 2
2778 -- 1 -- 249 -- 0 -- 670 -- 12.364 -- 0 -- 2
2783 -- 1 -- 255 -- 0 -- 670 -- 12.386 -- 0 -- 2
2784 -- 1 -- 288 -- 0 -- 714 -- 7.509 -- 0 -- 2
2785 -- 1 -- 242 -- 0 -- 670 -- 14.953 -- 0 -- 2
2790 -- 1 -- 285 -- 0 -- 714 -- 10.211 -- 0 -- 2
2792 -- 1 -- 255 -- 0 -- 670 -- 14.02 -- 0 -- 2
2795 -- 1 -- 287 -- 0 -- 714 -- 8.884 -- 0 -- 2
2798 -- 1 -- 280 -- 0 -- 670 -- 25.228 -- 0 -- 2
2799 -- 1 -- 262 -- 0 -- 714 -- 9.286 -- 0 -- 2
2805 -- 1 -- 245 -- 0 -- 670 -- 21.942 -- 0 -- 2
2808 -- 1 -- 287 -- 0 -- 715 -- 7.488 -- 0 -- 2
2812 -- 1 -- 288 -- 0 -- 714 -- 5.477 -- 0 -- 2
2815 -- 1 -- 289 -- 0 -- 670 -- 17.529 -- 0 -- 2
2829 -- 1 -- 290 -- 0 -- 715 -- 7.609 -- 0 -- 2
2832 -- 1 -- 282 -- 0 -- 670 -- 18.258 -- 0 -- 2
2836 -- 1 -- 266 -- 0 -- 670 -- 19.121 -- 0 -- 2
2837 -- 1 -- 237 -- 0 -- 670 -- 15.858 -- 0 -- 2
2861 -- 1 -- 279 -- 0 -- 670 -- 19.227 -- 0 -- 2
2862 -- 1 -- 288 -- 0 -- 715 -- 8.032 -- 0 -- 2
2866 -- 1 -- 285 -- 0 -- 714 -- 5.716 -- 0 -- 2
2870 -- 1 -- 243 -- 0 -- 670 -- 13.356 -- 0 -- 2
2880 -- 1 -- 242 -- 0 -- 670 -- 19.956 -- 0 -- 2
2881 -- 1 -- 277 -- 0 -- 670 -- 15.404 -- 0 -- 2
2886 -- 1 -- 288 -- 0 -- 714 -- 4.705 -- 0 -- 2
2891 -- 1 -- 265 -- 0 -- 670 -- 17.423 -- 0 -- 2
2894 -- 1 -- 257 -- 0 -- 670 -- 25.785 -- 0 -- 2
2901 -- 1 -- 286 -- 0 -- 715 -- 9.42 -- 0 -- 2
2902 -- 1 -- 254 -- 0 -- 670 -- 16.646 -- 0 -- 2
2909 -- 1 -- 248 -- 0 -- 670 -- 12.246 -- 0 -- 2
2912 -- 1 -- 285 -- 0 -- 715 -- 9.227 -- 0 -- 2
2915 -- 1 -- 286 -- 0 -- 714 -- 7.385 -- 0 -- 2
2918 -- 2 -- 275 -- 0 -- 670 -- 21.928 -- 0 -- 2
2920 -- 1 -- 263 -- 0 -- 670 -- 19.67 -- 0 -- 2
2927 -- 1 -- 288 -- 0 -- 715 -- 5.692 -- 0 -- 2
2938 -- 1 -- 287 -- 0 -- 715 -- 9.362 -- 0 -- 2
2952 -- 1 -- 246 -- 0 -- 670 -- 16.99 -- 0 -- 2
2963 -- 1 -- 242 -- 0 -- 670 -- 17.899 -- 0 -- 2
2964 -- 1 -- 288 -- 0 -- 715 -- 10.043 -- 0 -- 2
2966 -- 1 -- 286 -- 0 -- 715 -- 5.44 -- 0 -- 2
2967 -- 1 -- 279 -- 0 -- 670 -- 18.998 -- 0 -- 2
2968 -- 1 -- 286 -- 0 -- 715 -- 7.613 -- 0 -- 2
2969 -- 1 -- 240 -- 0 -- 670 -- 16.709 -- 0 -- 2
2971 -- 1 -- 288 -- 0 -- 714 -- 9.141 -- 0 -- 2
2973 -- 1 -- 285 -- 0 -- 715 -- 8.814 -- 0 -- 2
2978 -- 1 -- 278 -- 0 -- 670 -- 17.249 -- 0 -- 2
2981 -- 1 -- 254 -- 0 -- 670 -- 21.561 -- 0 -- 2
2997 -- 1 -- 284 -- 0 -- 714 -- 4.971 -- 0 -- 2
3002 -- 1 -- 237 -- 0 -- 670 -- 18.299 -- 0 -- 2
3003 -- 1 -- 254 -- 0 -- 670 -- 13.021 -- 0 -- 2
3007 -- 1 -- 245 -- 0 -- 670 -- 12.825 -- 0 -- 2
3009 -- 1 -- 283 -- 0 -- 670 -- 21.197 -- 0 -- 2
3013 -- 1 -- 280 -- 0 -- 670 -- 17.059 -- 0 -- 2
3015 -- 1 -- 287 -- 0 -- 714 -- 9.255 -- 0 -- 2
3031 -- 1 -- 273 -- 0 -- 670 -- 23.852 -- 0 -- 2
3034 -- 1 -- 285 -- 0 -- 714 -- 8.823 -- 0 -- 2
3038 -- 1 -- 285 -- 0 -- 714 -- 9.284 -- 0 -- 2
3040 -- 1 -- 285 -- 0 -- 714 -- 9.115 -- 0 -- 2
3041 -- 1 -- 284 -- 0 -- 670 -- 22.03 -- 0 -- 2
3042 -- 1 -- 288 -- 0 -- 714 -- 8.997 -- 0 -- 2
3046 -- 1 -- 286 -- 0 -- 714 -- 9.158 -- 0 -- 2
3054 -- 1 -- 252 -- 0 -- 670 -- 17.765 -- 0 -- 2
3058 -- 1 -- 254 -- 0 -- 670 -- 16.352 -- 0 -- 2
3060 -- 1 -- 287 -- 0 -- 714 -- 8.542 -- 0 -- 2
3075 -- 1 -- 285 -- 0 -- 714 -- 10.422 -- 0 -- 2
3077 -- 1 -- 285 -- 0 -- 714 -- 8.685 -- 0 -- 2
3085 -- 1 -- 240 -- 0 -- 670 -- 13.033 -- 0 -- 2
3087 -- 1 -- 287 -- 0 -- 670 -- 13.234 -- 0 -- 2
3089 -- 1 -- 263 -- 0 -- 670 -- 14.43 -- 0 -- 2
3091 -- 1 -- 283 -- 0 -- 670 -- 15.859 -- 0 -- 2
3093 -- 1 -- 286 -- 0 -- 714 -- 5.634 -- 0 -- 2
3096 -- 2 -- 271 -- 0 -- 670 -- 20.721 -- 0 -- 2
3099 -- 1 -- 287 -- 0 -- 714 -- 9.165 -- 0 -- 2
3106 -- 1 -- 285 -- 0 -- 714 -- 7.869 -- 0 -- 2
3113 -- 1 -- 269 -- 0 -- 670 -- 14.572 -- 0 -- 2
3114 -- 1 -- 280 -- 0 -- 670 -- 16.029 -- 0 -- 2
3116 -- 1 -- 281 -- 0 -- 670 -- 16.078 -- 0 -- 2
3117 -- 1 -- 287 -- 0 -- 714 -- 7.585 -- 0 -- 2
3122 -- 1 -- 282 -- 0 -- 670 -- 15.497 -- 0 -- 2
3131 -- 1 -- 248 -- 0 -- 670 -- 11.483 -- 0 -- 2
3134 -- 1 -- 288 -- 0 -- 714 -- 7.802 -- 0 -- 2
3140 -- 1 -- 279 -- 0 -- 670 -- 22.701 -- 0 -- 2
3141 -- 1 -- 287 -- 0 -- 714 -- 8.985 -- 0 -- 2
3142 -- 1 -- 245 -- 0 -- 670 -- 22.562 -- 0 -- 2
3148 -- 1 -- 279 -- 0 -- 670 -- 16.457 -- 0 -- 2
3150 -- 1 -- 241 -- 0 -- 670 -- 16.924 -- 0 -- 2
3161 -- 1 -- 277 -- 0 -- 670 -- 17.026 -- 0 -- 2
3162 -- 1 -- 288 -- 0 -- 714 -- 9.341 -- 0 -- 2
3164 -- 1 -- 285 -- 0 -- 714 -- 7.741 -- 0 -- 2
3169 -- 1 -- 288 -- 0 -- 670 -- 16.837 -- 0 -- 2
3172 -- 1 -- 258 -- 0 -- 670 -- 12.722 -- 0 -- 2
3174 -- 1 -- 281 -- 0 -- 670 -- 15.793 -- 0 -- 2
3176 -- 1 -- 247 -- 0 -- 670 -- 14.373 -- 0 -- 2
3180 -- 1 -- 275 -- 0 -- 670 -- 12.952 -- 0 -- 2
3188 -- 1 -- 286 -- 0 -- 714 -- 5.299 -- 0 -- 2
3193 -- 1 -- 285 -- 0 -- 714 -- 5.161 -- 0 -- 2
3194 -- 1 -- 256 -- 0 -- 670 -- 25.954 -- 0 -- 2
3195 -- 1 -- 284 -- 0 -- 714 -- 5.704 -- 0 -- 2
3196 -- 1 -- 247 -- 0 -- 670 -- 24.866 -- 0 -- 2
3198 -- 1 -- 231 -- 0 -- 670 -- 16.743 -- 0 -- 2
3200 -- 1 -- 247 -- 0 -- 670 -- 12.922 -- 0 -- 2
3201 -- 1 -- 285 -- 0 -- 714 -- 7.829 -- 0 -- 2
3202 -- 1 -- 242 -- 0 -- 670 -- 13.614 -- 0 -- 2
3203 -- 1 -- 289 -- 0 -- 670 -- 25.176 -- 0 -- 2
3204 -- 1 -- 291 -- 0 -- 714 -- 5.25 -- 0 -- 2
3205 -- 1 -- 277 -- 0 -- 670 -- 24.543 -- 0 -- 2
3207 -- 1 -- 242 -- 0 -- 670 -- 22.481 -- 0 -- 2
3213 -- 1 -- 256 -- 0 -- 670 -- 12.596 -- 0 -- 2
3215 -- 1 -- 286 -- 0 -- 714 -- 7.754 -- 0 -- 2
3218 -- 1 -- 245 -- 0 -- 670 -- 12.253 -- 0 -- 2
3224 -- 1 -- 252 -- 0 -- 670 -- 13.534 -- 0 -- 2
3225 -- 1 -- 251 -- 0 -- 670 -- 18.569 -- 0 -- 2
3228 -- 1 -- 287 -- 0 -- 714 -- 10.333 -- 0 -- 2
3230 -- 1 -- 284 -- 0 -- 714 -- 10.395 -- 0 -- 2
3233 -- 1 -- 260 -- 0 -- 670 -- 20.716 -- 0 -- 2
3235 -- 1 -- 276 -- 0 -- 670 -- 12.897 -- 0 -- 2
3239 -- 1 -- 288 -- 0 -- 714 -- 7.723 -- 0 -- 2
3244 -- 1 -- 279 -- 0 -- 670 -- 23.383 -- 0 -- 2
3245 -- 1 -- 312 -- 0 -- 714 -- 20.356 -- 0 -- 2
3246 -- 1 -- 243 -- 0 -- 670 -- 13.287 -- 0 -- 2
3250 -- 1 -- 285 -- 0 -- 714 -- 7.892 -- 0 -- 2
3252 -- 1 -- 285 -- 0 -- 714 -- 10.332 -- 0 -- 2
3254 -- 1 -- 236 -- 0 -- 714 -- 22.117 -- 0 -- 2
3255 -- 1 -- 255 -- 0 -- 670 -- 15.964 -- 0 -- 2
3256 -- 1 -- 285 -- 0 -- 714 -- 7.997 -- 0 -- 2
3257 -- 1 -- 240 -- 0 -- 670 -- 22.988 -- 0 -- 2
3261 -- 1 -- 236 -- 0 -- 670 -- 12.728 -- 0 -- 2
3268 -- 1 -- 286 -- 0 -- 714 -- 7.793 -- 0 -- 2
3269 -- 1 -- 248 -- 0 -- 670 -- 12.572 -- 0 -- 2
3285 -- 1 -- 4 -- 0 -- 40418 -- 443.049 -- 0 -- 3
3287 -- 1 -- 246 -- 0 -- 670 -- 14.82 -- 0 -- 2
3289 -- 1 -- 281 -- 0 -- 670 -- 20.915 -- 0 -- 2
3292 -- 1 -- 242 -- 0 -- 670 -- 19.72 -- 0 -- 2
3294 -- 1 -- 253 -- 0 -- 670 -- 20.772 -- 0 -- 2
3298 -- 1 -- 260 -- 0 -- 670 -- 21.987 -- 0 -- 2
3300 -- 1 -- 251 -- 0 -- 670 -- 22.814 -- 0 -- 2
3301 -- 1 -- 254 -- 0 -- 670 -- 23.624 -- 0 -- 2
3303 -- 1 -- 259 -- 0 -- 670 -- 23.519 -- 0 -- 2
3306 -- 1 -- 1304 -- 0 -- 657 -- 340.75 -- 0 -- 1
3310 -- 1 -- 239 -- 0 -- 670 -- 24.345 -- 0 -- 2
3311 -- 1 -- 245 -- 0 -- 670 -- 12.096 -- 0 -- 2
3312 -- 1 -- 257 -- 0 -- 670 -- 19.73 -- 0 -- 2
3322 -- 1 -- 238 -- 0 -- 670 -- 12.134 -- 0 -- 2
3323 -- 1 -- 262 -- 0 -- 670 -- 30.455 -- 0 -- 2
3325 -- 1 -- 261 -- 0 -- 670 -- 23.524 -- 0 -- 2
3327 -- 1 -- 246 -- 0 -- 670 -- 13.916 -- 0 -- 2
3342 -- 1 -- 236 -- 0 -- 670 -- 22.99 -- 0 -- 2
3343 -- 1 -- 255 -- 0 -- 670 -- 22.98 -- 0 -- 2
3344 -- 1 -- 255 -- 0 -- 670 -- 22.453 -- 0 -- 2
3347 -- 1 -- 286 -- 0 -- 670 -- 27.76 -- 0 -- 2
3350 -- 1 -- 247 -- 0 -- 670 -- 14.221 -- 0 -- 2
3352 -- 1 -- 252 -- 0 -- 670 -- 21.436 -- 0 -- 2
3355 -- 1 -- 236 -- 0 -- 670 -- 22.749 -- 0 -- 2
3357 -- 1 -- 280 -- 0 -- 670 -- 28.49 -- 0 -- 2
3360 -- 1 -- 257 -- 0 -- 670 -- 12.094 -- 0 -- 2
3362 -- 1 -- 284 -- 0 -- 670 -- 11.514 -- 0 -- 2
3363 -- 1 -- 248 -- 0 -- 670 -- 14.767 -- 0 -- 2
3365 -- 1 -- 279 -- 0 -- 670 -- 24.51 -- 0 -- 2
3370 -- 1 -- 287 -- 0 -- 670 -- 29.344 -- 0 -- 2
3373 -- 1 -- 255 -- 0 -- 670 -- 20.571 -- 0 -- 2
3376 -- 1 -- 271 -- 0 -- 670 -- 23.72 -- 0 -- 2
3377 -- 1 -- 251 -- 0 -- 670 -- 11.637 -- 0 -- 2
3380 -- 1 -- 286 -- 0 -- 670 -- 13.264 -- 0 -- 2
3385 -- 1 -- 254 -- 0 -- 670 -- 15.397 -- 0 -- 2
3391 -- 1 -- 261 -- 0 -- 670 -- 15.076 -- 0 -- 2
3393 -- 1 -- 260 -- 0 -- 670 -- 12.354 -- 0 -- 2
3395 -- 1 -- 277 -- 0 -- 670 -- 15.003 -- 0 -- 2
3399 -- 1 -- 251 -- 0 -- 670 -- 24.202 -- 0 -- 2
3402 -- 1 -- 242 -- 0 -- 670 -- 14.655 -- 0 -- 2
3405 -- 1 -- 284 -- 0 -- 670 -- 13.096 -- 0 -- 2
3414 -- 1 -- 239 -- 0 -- 670 -- 25.273 -- 0 -- 2
3415 -- 1 -- 265 -- 0 -- 670 -- 14.544 -- 0 -- 2
3416 -- 1 -- 246 -- 0 -- 670 -- 23.824 -- 0 -- 2
3420 -- 1 -- 284 -- 0 -- 670 -- 12.762 -- 0 -- 2
3426 -- 1 -- 265 -- 0 -- 670 -- 24.042 -- 0 -- 2
3430 -- 1 -- 257 -- 0 -- 670 -- 14.813 -- 0 -- 2
3433 -- 1 -- 259 -- 0 -- 670 -- 14.896 -- 0 -- 2
3434 -- 1 -- 273 -- 0 -- 670 -- 29.231 -- 0 -- 2
3439 -- 1 -- 284 -- 0 -- 670 -- 12.698 -- 0 -- 2
3445 -- 1 -- 275 -- 0 -- 670 -- 28.857 -- 0 -- 2
3448 -- 1 -- 257 -- 0 -- 670 -- 24.997 -- 0 -- 2
3451 -- 1 -- 243 -- 0 -- 670 -- 13.062 -- 0 -- 2
3458 -- 1 -- 282 -- 0 -- 670 -- 23.942 -- 0 -- 2
3462 -- 1 -- 248 -- 0 -- 670 -- 21.492 -- 0 -- 2
3463 -- 1 -- 242 -- 0 -- 670 -- 23.434 -- 0 -- 2
3466 -- 2 -- 280 -- 0 -- 670 -- 13.76 -- 0 -- 2
3467 -- 1 -- 269 -- 0 -- 670 -- 30.932 -- 0 -- 2
3469 -- 1 -- 259 -- 0 -- 670 -- 25.979 -- 0 -- 2
3483 -- 1 -- 254 -- 0 -- 670 -- 12.001 -- 0 -- 2
3485 -- 1 -- 261 -- 0 -- 670 -- 26.202 -- 0 -- 2
3486 -- 1 -- 274 -- 0 -- 670 -- 13.704 -- 0 -- 2
3487 -- 1 -- 239 -- 0 -- 670 -- 19.316 -- 0 -- 2
3488 -- 1 -- 246 -- 0 -- 670 -- 30.204 -- 0 -- 2
3495 -- 1 -- 249 -- 0 -- 670 -- 15.721 -- 0 -- 2
3497 -- 1 -- 248 -- 0 -- 670 -- 14.64 -- 0 -- 2
3500 -- 1 -- 261 -- 0 -- 670 -- 12.563 -- 0 -- 2
3501 -- 1 -- 247 -- 0 -- 670 -- 23.34 -- 0 -- 2
3505 -- 1 -- 285 -- 0 -- 714 -- 8.478 -- 0 -- 2
3507 -- 1 -- 239 -- 0 -- 670 -- 11.575 -- 0 -- 2
3511 -- 1 -- 273 -- 0 -- 670 -- 12.926 -- 0 -- 2
3512 -- 1 -- 289 -- 0 -- 715 -- 8.906 -- 0 -- 2
3518 -- 1 -- 266 -- 0 -- 670 -- 22.542 -- 0 -- 2
3520 -- 1 -- 256 -- 0 -- 670 -- 23.64 -- 0 -- 2
3522 -- 1 -- 253 -- 0 -- 670 -- 24.006 -- 0 -- 2
3527 -- 1 -- 284 -- 0 -- 714 -- 9.554 -- 0 -- 2
3532 -- 1 -- 252 -- 0 -- 670 -- 24.957 -- 0 -- 2
3536 -- 1 -- 275 -- 0 -- 670 -- 23.052 -- 0 -- 2
3538 -- 1 -- 263 -- 0 -- 670 -- 14.418 -- 0 -- 2
3541 -- 1 -- 249 -- 0 -- 670 -- 14.778 -- 0 -- 2
3543 -- 1 -- 236 -- 0 -- 670 -- 18.65 -- 0 -- 2
3545 -- 1 -- 252 -- 0 -- 670 -- 19.718 -- 0 -- 2
3546 -- 1 -- 285 -- 0 -- 715 -- 8.365 -- 0 -- 2
3547 -- 1 -- 279 -- 0 -- 670 -- 15.43 -- 0 -- 2
3549 -- 1 -- 242 -- 0 -- 670 -- 11.91 -- 0 -- 2
3555 -- 1 -- 286 -- 0 -- 715 -- 8.537 -- 0 -- 2
3557 -- 1 -- 268 -- 0 -- 714 -- 9.602 -- 0 -- 2
3559 -- 1 -- 284 -- 0 -- 715 -- 9.615 -- 0 -- 2
3562 -- 1 -- 274 -- 0 -- 670 -- 12.312 -- 0 -- 2
3564 -- 1 -- 285 -- 0 -- 714 -- 5.214 -- 0 -- 2
3567 -- 1 -- 251 -- 0 -- 670 -- 28.034 -- 0 -- 2
3578 -- 1 -- 251 -- 0 -- 670 -- 24.618 -- 0 -- 2
3580 -- 1 -- 253 -- 0 -- 670 -- 25.694 -- 0 -- 2
3585 -- 1 -- 258 -- 0 -- 670 -- 12.903 -- 0 -- 2
3588 -- 1 -- 287 -- 0 -- 715 -- 4.764 -- 0 -- 2
3589 -- 1 -- 243 -- 0 -- 670 -- 11.76 -- 0 -- 2
3594 -- 1 -- 286 -- 0 -- 714 -- 8.533 -- 0 -- 2
3595 -- 1 -- 268 -- 0 -- 670 -- 12.566 -- 0 -- 2
3607 -- 1 -- 256 -- 0 -- 670 -- 21.713 -- 0 -- 2
3610 -- 1 -- 286 -- 0 -- 714 -- 10.471 -- 0 -- 2
3616 -- 1 -- 291 -- 0 -- 714 -- 8.403 -- 0 -- 2
3634 -- 1 -- 247 -- 0 -- 715 -- 9.233 -- 0 -- 2
3635 -- 1 -- 243 -- 0 -- 670 -- 11.544 -- 0 -- 2
3636 -- 1 -- 284 -- 0 -- 714 -- 10.235 -- 0 -- 2
3641 -- 1 -- 289 -- 0 -- 670 -- 15.15 -- 0 -- 2
3644 -- 1 -- 285 -- 0 -- 715 -- 5.258 -- 0 -- 2
3647 -- 1 -- 277 -- 0 -- 670 -- 26.489 -- 0 -- 2
3658 -- 1 -- 282 -- 0 -- 670 -- 14.078 -- 0 -- 2
3659 -- 1 -- 287 -- 0 -- 715 -- 8.907 -- 0 -- 2
3667 -- 1 -- 254 -- 0 -- 670 -- 26.137 -- 0 -- 2
3670 -- 1 -- 289 -- 0 -- 715 -- 14.732 -- 0 -- 2
3677 -- 1 -- 284 -- 0 -- 715 -- 8.697 -- 0 -- 2
3678 -- 1 -- 246 -- 0 -- 670 -- 11.45 -- 0 -- 2
3679 -- 1 -- 284 -- 0 -- 714 -- 5.125 -- 0 -- 2
3680 -- 1 -- 261 -- 0 -- 670 -- 21.386 -- 0 -- 2
3681 -- 1 -- 287 -- 0 -- 715 -- 10.589 -- 0 -- 2
3684 -- 1 -- 243 -- 0 -- 670 -- 18.848 -- 0 -- 2
3686 -- 1 -- 284 -- 0 -- 715 -- 9.622 -- 0 -- 2
3692 -- 1 -- 285 -- 0 -- 714 -- 10.208 -- 0 -- 2
3693 -- 1 -- 278 -- 0 -- 670 -- 14.798 -- 0 -- 2
3699 -- 1 -- 284 -- 0 -- 715 -- 10.336 -- 0 -- 2
3716 -- 1 -- 290 -- 0 -- 715 -- 14.133 -- 0 -- 2
3717 -- 1 -- 264 -- 0 -- 670 -- 13.324 -- 0 -- 2
3722 -- 1 -- 279 -- 0 -- 670 -- 31.667 -- 0 -- 2
3724 -- 1 -- 282 -- 0 -- 670 -- 27.549 -- 0 -- 2
3727 -- 1 -- 287 -- 0 -- 715 -- 8.472 -- 0 -- 2
3731 -- 1 -- 280 -- 0 -- 670 -- 25.017 -- 0 -- 2
3732 -- 1 -- 285 -- 0 -- 714 -- 8.675 -- 0 -- 2
3738 -- 1 -- 287 -- 0 -- 715 -- 8.94 -- 0 -- 2
3739 -- 1 -- 281 -- 0 -- 670 -- 19.918 -- 0 -- 2
3740 -- 1 -- 281 -- 0 -- 670 -- 24.008 -- 0 -- 2
